Active,x1,pmv1,x2,pmv2,x3,pmv3,x4,pmv4,x5,pmv5,LUMO,HOMO,GapHL,Dipole_Moment,ASA,a_aro,a_count,a_heavy,balabanJ,chi0,KierFlex,lip_acc,lip_don,logS,mr,rings,vdw_area,vdw_vol,Weight,weinerPath,weinerPol,zagreb,apol,bpol,McGowan_Volume,PetitjeanNumber,CPCM1,CPCM2,CPCM3,CPCM4,CPCM5,SMD1,SMD2,SMD3,SMD4,SMD5,mol
1,50.1664085,253.488434,57.4035492,559.59729,219.120163,228.182861,-0.724540889,308.048004,32.8035851,252.245819,-0.02242,-0.36263,-9.257658436,1.8585,356.8093,6,21,13,2.49418,9.8449354,2.0286257,4,1,-1.7078,4.6092925,1,185.43837,223.69873,180.159,246,16,60,24.382344,12.577656,1.2879,0.5,-105.7226608,-103.9165946,-103.9519373,-106.4682539,-107.0821394,-108.087962,-107.1010951,-106.8854903,-108.0927363,-108.1956258,O=C(Oc1c(C(=O)O)cccc1)C
1,88.1632462,458.165894,86.8534927,952.835388,404.516785,428.96701,-5.16605282,467.944214,60.404007,454.092255,-0.00122,-0.29133,-7.894357276,1.5352,579.4248,12,45,22,1.8426987,16.11252,3.5274572,4,3,-3.8180499,9.0026178,2,337.39697,440.45908,297.40201,1139,34,108,51.118239,28.081761,2.4847,0.5,-251.6104231,-249.1875523,-249.2350611,-252.6079723,-253.4283063,-260.1756711,-256.3135989,-255.9523374,-258.0776477,-253.5368126,O=C(Nc1c(C)cc(N(CC)CC)cc1)c1c(N)cccc1
1,86.1785431,446.241669,87.1989059,927.266724,394.49408,418.199188,-4.11211443,466.076385,54.0923424,443.324554,0.00928,-0.33557,-9.38392026,4.3807,552.87012,6,45,22,1.5602947,15.742276,3.8132098,5,1,-2.83604,8.2939548,3,307.35004,416.56378,305.37399,1081,36,118,49.564239,30.295761,2.3407,0.454545455,-256.4376245,-252.231094,-252.312939,-258.1883677,-259.6359702,-262.8179265,-257.673224,-257.3363814,-267.5487166,-267.5833307,O=C(OC1C[C@@H]2[N+]([O-])(C)[C@H](C1)CC2)[C@@H](CO)c1ccccc1
1,122.885612,618.31781,127.405113,1291.22729,547.079468,577.667053,-3.09613967,674.575867,84.6388474,613.518433,-0.02051,-0.33001,-8.4219902,4.2494,742.98035,12,57,30,1.8880312,22.095648,7.1142359,7,5,-4.4486799,11.910664,2,447.56183,571.16071,430.936,2761,45,144,65.709411,34.130589,3.3019,0.470588235,-310.1907628,-306.4688648,-306.5424538,-311.7042898,-312.9404133,-319.146142,-314.2422252,-313.7584859,-319.0995554,-316.8471911,Clc1cc(C(=O)c2ccccc2)c(N(C(=O)CNC(=O)[C@@H](N)CCCCN)C)cc1
1,104.304169,536.263428,103.985153,1120.39734,476.273254,504.907745,-5.52731085,545.438049,72.1536255,533.179443,-0.00704,-0.32192,-8.568388608,2.8888,654.83978,12,50,28,1.1094139,19.087212,4.1018028,6,1,-4.7290602,10.701223,5,364.52792,512.5686,399.87799,2269,46,156,59.515446,33.880554,2.8214,0.5,-267.3638058,-264.8261045,-264.8756607,-268.4153558,-269.2833613,-278.2837186,-275.2080367,-274.7876852,-276.2447804,-271.4393327,Clc1cc2NC(=O)N(C3CCN(C[C@@H]4Oc5c(OC4)cccc5)CC3)c2cc1
1,73.457695,386.212585,70.9268417,798.546448,343.207001,366.235107,-5.24135971,375.569336,46.5136986,383.50058,-0.01278,-0.3349,-8.765400592,5.7577,477.39581,6,39,19,1.689616,13.457819,3.4107955,4,2,-2.2767401,7.6158528,3,263.8819,367.73724,280.392,663,34,104,44.67986,29.66014,2.1069,0.444444444,-219.5517784,-216.2816755,-216.3457819,-220.8998054,-222.0098188,-225.4355373,-221.1115531,-220.8174434,-227.8235259,-227.0159528,S(=O)(=O)(N1CC2CCC(C1)CC2)c1ccc(N)cc1
1,84.4030685,436.599091,82.7666092,919.703674,385.887634,409.534485,-5.03135061,442.932861,60.1960411,437.527222,-0.02374,-0.32829,-8.28729278,2.2961,564.59033,6,44,21,1.3237168,14.656489,3.9822917,3,0,-2.56546,8.2526884,3,296.1998,409.9256,290.38199,1097,28,108,48.815239,31.264761,2.2821,0.461538462,-247.3606366,-245.4217013,-245.4596758,-248.1603963,-248.8187693,-256.3910958,-252.9688922,-252.604755,-255.1578063,-251.41748,Fc1ccc(C(=O)CCCN2C[C@H]3[N@](CC2)CCC3)cc1
1,77.994133,403.607483,74.0771942,829.460876,359.263611,381.999084,-4.71033621,396.304077,55.0620079,403.08905,0.01051,-0.34302,-9.620116948,1.9892,496.77811,12,41,20,1.7983508,13.838653,3.0344927,2,2,-3.3194499,8.275857,3,278.64334,401.33215,267.37198,730,33,104,47.584653,23.617347,2.2195,0.5,-230.5386213,-228.9875651,-229.0182234,-231.1698858,-231.6858498,-239.2391333,-236.023941,-235.7052317,-237.4170057,-233.0380026,OC(c1ccccc1)(c1ccccc1)C1CCNCC1
1,92.4139175,480.743988,90.4469833,1006.37695,427.24942,453.676086,-5.82425594,482.534332,63.6986275,481.614441,0.01482,-0.3288,-9.350449992,3.4364,604.0014,6,49,24,1.1662515,16.35516,4.0126085,6,1,-2.3431599,9.1042538,4,328.14453,454.92636,331.41599,1569,35,128,54.055825,36.740175,2.5139,0.5,-277.2916726,-274.1041879,-274.1666983,-278.6029041,-279.6801612,-286.4574444,-282.0006682,-281.6269533,-286.7763914,-286.0695379,O=C1N(C2CCN(CC[C@@H]3Oc4c(OC3)cccc4)CC2)CCN1
1,54.8470879,289.509796,52.1192589,610.87146,256.450592,272.649231,-4.41164398,280.136017,38.6954422,290.295471,0.01551,-0.32381,-9.233440112,0.3488,393.69171,6,30,14,1.7509886,9.3804693,1.750723,2,1,-1.35598,5.712626,3,190.78996,281.84286,188.274,271,22,76,33.988688,20.131312,1.5442,0.428571429,-172.6940334,-171.298709,-171.3264133,-173.2575705,-173.7158925,-179.7832507,-176.5645698,-176.3316421,-178.8847681,-177.3832888,[N@]12[C@H](c3c(cccc3)CC1)CNCC2
1,53.4118042,284.504272,52.6951981,605.28186,251.279861,266.426819,-4.43691254,280.915009,35.6039085,283.377258,0.01353,-0.29983,-8.527026976,3.2209,394.54846,9,28,14,1.7615695,9.3804693,1.4068296,2,1,-1.81282,5.7469711,3,189.36638,275.94116,186.258,271,23,76,32.655102,17.944898,1.5012,0.428571429,-158.8172573,-157.009204,-157.0444842,-159.5666376,-160.1848938,-166.2730693,-162.9852571,-162.7680983,-164.7004011,-161.7301395,n12c3c(cc1CNCCC2)cccc3
1,104.365067,547.214355,98.6646881,1122.93909,489.847656,521.720825,-7.87874365,517.878967,71.8379288,544.050354,-0.00476,-0.30153,-8.075586532,1.6634,669.24957,21,54,28,1.247528,18.924074,3.3357453,2,0,-5.4652901,11.617241,5,374.87387,556.36304,366.508,2044,49,154,65.296618,32.383382,2.9986,0.461538462,-298.6105052,-296.9436566,-296.9763577,-299.2960277,-299.8592875,-312.6881525,-309.36834,-308.9428858,-307.5082265,-298.1936569,N(CCc1n-2c3c(c1)cccc3CCc1c-2cccc1)(Cc1ccccc1)C
1,102.242226,523.146973,101.591759,1082.22156,466.717072,494.736176,-4.91369581,529.808533,71.2172928,521.08728,-0.02157,-0.33343,-8.486209576,2.943,627.77399,12,50,28,1.1129652,19.250347,3.2226164,5,1,-4.3808198,10.459696,5,347.40887,504.04016,379.435,2272,45,158,58.850446,31.789554,2.7559,0.5,-269.8122133,-267.2535786,-267.3035618,-270.8720975,-271.7469642,-280.769715,-277.5144031,-277.1156789,-278.6912088,-274.6145134,Fc1ccc([C@@H]2[C@H]3[C@H](CN(CCN4C(=O)Nc5c(C4=O)cccc5)C3)C2)cc1
1,110.889153,559.86377,110.327103,1138.95947,497.341614,528.529663,-3.4574914,585.881226,77.1358719,557.181458,-0.00974,-0.32279,-8.51859138,4.055,629.91888,11,55,28,1.7455609,20.258783,4.7165895,8,1,-2.3456399,10.68505,3,426.40894,529.12793,385.46799,1981,47,144,61.109411,40.672589,2.9749,0.5,-300.2477733,-297.745806,-297.7953896,-301.2610395,-302.0863445,-310.9421861,-308.010606,-307.5944398,-309.4291073,-305.9639298,O=C1N(C)C(=O)c2n(CCN(CCO)CC)c(Cc3ccccc3)nc2N1C
1,84.6426392,436.39682,85.2760239,912.343201,386.657593,409.001923,-4.124259,456.282013,57.6024055,436.630402,-0.01361,-0.32359,-8.435051768,1.6595,559.44452,6,44,22,1.5416622,15.104083,2.5829935,6,1,-1.95777,8.3864193,4,305.54129,412.72583,298.39398,958,38,122,49.429446,31.970554,2.3124,0.5,-184.741602,-182.2144475,-182.263862,-185.7868128,-186.64885,-197.00768,-192.796338,-192.4788868,-194.1178987,-191.1756513,CN1CCN(C=2N3NC(C)=N[C@@H]3Cc3c(N=2)cccc3)CC1
1,59.1986694,296.490631,66.1343002,650.684082,258.222687,269.087799,-0.790384948,353.031677,39.8320847,295.100586,0.00941,-0.35573,-9.936043624,1.9308,412.68661,6,25,13,2.0434,9.5186615,3.619061,2,1,-2.17821,5.5569024,1,208.16277,260.00854,197.66499,290,13,56,29.683516,15.156484,1.5179,0.444444444,-134.3934011,-132.6616736,-132.6956389,-135.1058076,-135.6912067,-140.2920301,-138.0284084,-137.7851707,-139.686901,-136.6927076,ClCCC(=O)NCc1ccccc1
1,90.9579849,458.10965,98.726059,988.083008,400.384827,420.315765,-1.90670395,529.681335,63.0714493,458.099731,0.00503,-0.31816,-8.794517004,6.2644,589.44305,6,42,24,1.6678078,17.742277,5.2209954,6,1,-2.9818799,7.9528179,2,326.43381,403.85132,349.30499,1622,33,120,45.183274,31.972726,2.2793,0.466666667,-218.0763232,-215.0847733,-215.1430916,-219.3194667,-220.3474623,-222.2607904,-218.8412927,-218.4496728,-222.8211737,-221.4631647,FC(F)(F)[C@@H](O)CCOc1ccc(N2C(=O)O[C@H](COC)C2)cc1
1,47.8292313,243.534882,51.3774986,528.242676,211.841171,222.975677,-1.23930776,284.403137,32.6043854,243.995575,0.0122,-0.40356,-11.31349482,3.8598,334.23492,0,24,11,2.5686564,8.4831276,1.5990512,3,1,-1.8105299,4.2326884,1,176.57274,214.07819,155.19699,144,14,54,25.452309,16.787691,1.2584,0.4,-136.0584444,-134.1624474,-134.1994851,-136.8422703,-137.4876234,-138.2818459,-136.8097848,-136.6057374,-139.2125253,-138.9970825,O=C1NC(=O)CC(CC)(C)C1
1,120.316711,605.467773,124.644844,1243.35974,538.938354,569.903076,-2.96900153,652.529358,73.9628906,597.996216,-0.03159,-0.33684,-8.3063409,3.2859,689.77991,12,54,31,2.0156333,23.018297,7.8901258,10,4,-3.5069201,12.117164,2,466.28067,560.12012,466.45499,2832,44,152,64.518239,43.653761,3.301,0.5,-281.8593697,-275.890371,-276.0085703,-284.2804752,-286.254639,-289.9705757,-282.1780276,-281.7525475,-297.116018,-300.4069407,S(/C(=C(/N(C=O)Cc1c(N)nc(C)nc1)\C)/CCOP(=O)(O)O)C(=O)c1ccccc1
1,85.4758072,438.891998,92.7550201,944.252014,385.279175,404.445862,-3.39432335,483.842041,56.2194366,435.306946,-0.01835,-0.31837,-8.164024232,3.6707,574.09442,12,38,23,1.7842094,16.819626,3.6825438,6,1,-4.0619102,8.4906149,2,317.90582,407.13608,313.30899,1342,31,112,45.031895,23.764105,2.293,0.461538462,-196.3785319,-193.0977012,-193.1614155,-197.7481428,-198.8827019,-201.8462458,-199.139954,-198.7893829,-201.3630452,-200.7663528,O=C(Oc1c(C(=O)Oc2ccc(NC(=O)C)cc2)cccc1)C
1,103.964844,536.507812,102.806175,1115.08179,476.028595,504.747314,-5.75967979,543.580566,72.0778046,534.273865,-0.02147,-0.32053,-8.137901096,4.247,659.43353,12,52,28,1.1573385,19.509861,4.1024566,5,1,-4.42875,10.696423,4,371.99722,517.93622,381.45099,2452,43,148,60.184032,33.975968,2.8645,0.470588235,-283.2987081,-280.4518883,-280.5077378,-284.4699635,-285.4327936,-294.0961609,-290.7552693,-290.3393992,-292.0176675,-287.7290495,Fc1ccc(C(=O)CCCN2CCC(N3C(=O)Nc4c3cccc4)CC2)cc1
1,78.6302414,406.909363,79.012558,848.038513,361.358154,382.61026,-4.28314972,413.828766,52.0007744,402.957733,-0.01931,-0.3265,-8.359131404,4.873,500.39633,11,37,21,1.5838041,14.23384,2.6426764,3,1,-4.9572101,8.6230211,4,260.15381,393.39999,296.39398,822,37,116,46.490688,22.709312,2.1903,0.444444444,-197.3772777,-195.1876243,-195.2302449,-198.289287,-199.0444642,-205.679087,-202.5190892,-202.2040558,-204.2990675,-201.6488234,O=C1Nc2sc3c(c2C(c2ccccc2)=NC1)CCCC3
1,129.979034,666.8172,129.657303,1365.59045,594.296265,630.135864,-6.23436546,678.061279,86.8737106,661.689941,-0.02216,-0.3232,-8.191780064,2.6459,769.11578,18,61,35,1.5887438,25.208532,6.8684263,8,2,-6.09795,13.867164,3,502.25381,648.21161,490.58398,4026,52,172,73.604618,39.453382,3.6847,0.5,-319.152982,-315.6104368,-315.6800346,-320.6079953,-321.8032902,-330.1078037,-326.1965613,-325.6980202,-327.2127513,-324.2499422,S(/C(=C(/N(C=O)Cc1c(N)nc(C)nc1)\C)/CCOC(=O)c1ccccc1)C(=O)c1ccccc1
1,88.9856644,464.458435,90.3109589,968.166199,413.503784,437.188782,-5.19515753,475.84259,55.408268,463.448608,-0.01042,-0.31425,-8.267700428,4.6892,574.3775,12,43,23,1.7432064,16.449383,3.6440425,2,0,-5.09092,9.5699606,3,338.33768,455.93628,325.83899,1122,39,122,52.61786,24.56214,2.5377,0.444444444,-236.5097752,-232.6402651,-232.7151941,-238.1311131,-239.4764012,-245.7636929,-240.5243851,-240.1850838,-246.8736824,-242.197622,Clc1c2c(/C(=C\CC[N+]([O-])(C)C)/c3c(cccc3)C=C2)ccc1
1,118.98687,603.351257,119.640495,1236.58057,536.740601,568.989624,-3.70070171,644.493042,82.3070526,603.897583,0.01309,-0.31693,-8.980372232,4.641,696.6897,6,61,29,1.7796496,21.129028,6.0977302,7,0,-2.78458,11.101895,3,429.10059,562.09222,404.50699,2148,52,150,66.267376,46.606624,3.1607,0.461538462,-342.6566955,-338.9272426,-338.9991142,-344.232239,-345.5465202,-349.1179058,-344.6991279,-344.2173077,-350.1944846,-348.4998776,O=C(O[C@H]1[C@H](C(=O)N(CC)CC)C[N@@]2[C@H](c3c(cc(OC)c(OC)c3)CC2)C1)C
1,92.5346985,476.213501,89.6711197,981.31604,424.88501,451.14267,-4.94390631,475.214111,64.7611847,475.374512,0.01351,-0.34142,-9.658213188,1.0294,577.13586,12,48,23,1.4222549,15.648053,3.4338431,2,0,-4.2716298,9.4712181,4,310.25024,464.47855,307.43698,1161,35,124,55.531825,31.226175,2.5336,0.5,-271.4974899,-269.9006616,-269.9321663,-272.1487636,-272.6814601,-282.1937408,-278.8948746,-278.5157366,-279.506715,-273.2517483,O(C(c1ccccc1)c1ccccc1)C1C[C@@H]2N(C)[C@H](C1)CC2
1,35.4680748,181.685837,39.7497749,407.030029,156.397751,162.514084,-1.12172079,218.210938,24.5662766,182.049683,0.0176,-0.34399,-9.839442444,1.457,294.13644,6,16,8,2.1889248,5.8199911,1.1415485,1,1,-1.1559,3.3845012,1,126.38377,161.82135,108.14,64,7,34,18.456344,8.745656,0.916,0.4,-87.48363601,-86.53503249,-86.55369853,-87.87189832,-88.18999412,-91.3567166,-89.97967877,-89.8182079,-90.59597707,-88.28317317,OCc1ccccc1
1,95.9544678,485.257904,97.2638931,1005.23303,429.98764,454.338898,-3.27779913,514.110962,67.4728851,482.336395,-9.00E-04,-0.32796,-8.899825896,2.5133,590.61572,12,43,24,1.6064572,16.84457,4.6326065,3,1,-4.8411102,9.968626,4,334.09924,469.08591,408.72299,1170,44,134,54.043067,26.376933,2.6079,0.444444444,-227.3482042,-225.1365801,-225.1804363,-228.243915,-228.9739611,-236.0401612,-233.263455,-232.8821012,-233.9832806,-228.7602692,Brc1cc([C@@H]2c3c(cc(Cl)c(O)c3)CCN(C)C2)c2OCCc2c1
1,136.145462,678.247131,134.452011,1363.58984,602.237671,639.72821,-2.4805429,722.646301,96.0694275,674.624939,-0.0149,-0.31139,-8.067967284,2.1164,748.12537,12,65,34,1.4590414,24.131182,6.2548623,5,2,-6.0212698,12.949946,4,449.65045,637.80334,466.54898,3476,55,178,74.517583,39.882417,3.5436,0.5,-352.2037165,-349.8546681,-349.9012669,-353.1542508,-353.9284513,-363.1179477,-360.0155596,-359.4663083,-361.6794579,-354.8970382,Fc1ccc(C2=C(/C=C/[C@@H](O)C[C@@H](O)CC(=O)OCC)C3(Oc4c2cccc4)CCCC3)cc1
1,128.575653,652.772583,120.309265,1285.96155,588.174622,630.075562,-5.66448975,630.499695,91.5276184,653.607727,-0.02663,-0.37216,-9.402424148,3.9804,666.47748,6,69,36,1.5250485,26.095648,4.9027519,6,2,-5.5577402,13.1931,5,468.50989,657.73785,496.57498,3438,84,210,78.413169,42.068831,3.6776,0.466666667,-377.1951442,-374.2155758,-374.2736372,-378.4343457,-379.4596934,-385.5701962,-382.5791752,-382.0992853,-385.7136581,-381.8497489,F[C@@]12[C@@H](O)C[C@]3(C)[C@@](OC(=O)c4ccccc4)(C(=O)CO)[C@@H](C)C[C@@H]3[C@H]1CCC=1[C@@]2(C)C=CC(=O)C=1
1,100.662987,516.146118,99.1920242,1065.96082,458.39801,487.152802,-4.76524496,524.209656,70.1136475,514.25238,0.0076,-0.32428,-9.030985808,4.5313,613.95679,6,52,26,1.1679758,17.984917,4.3231773,6,1,-3.9286001,9.8118105,4,351.0087,487.06064,358.43799,1951,40,140,57.944618,36.811382,2.7116,0.466666667,-290.4684762,-288.0186455,-288.066955,-291.4681926,-292.2859829,-298.9916881,-296.2056047,-295.7916663,-298.6922017,-295.8361769,O=C1N(CCNC[C@H]2Oc3c(OC2)cccc3)C(=O)CC2(C1)CCCC2
1,68.2481155,346.22229,73.2828979,748.536377,302.872192,318.677399,-1.9670223,395.502686,47.051712,347.938873,0.00426,-0.33447,-9.217385268,2.986,461.89648,0,32,16,1.6681775,11.543606,3.6102693,5,3,-1.37696,6.1724005,2,222.50259,296.2327,244.315,500,18,80,35.774688,23.007312,1.7536,0.5,-177.0088985,-173.7244236,-173.7891773,-178.3495579,-179.4463096,-181.7981726,-178.2794652,-178.0073867,-183.8491494,-184.9387042,O=C(O)CCCC[C@H]1SC[C@H]2NC(=O)N[C@H]12
1,69.0809937,355.103333,69.6086655,749.549194,313.807526,331.294586,-3.43547797,371.00531,46.5634956,353.999664,-0.01078,-0.3018,-7.919119832,1.9405,465.19589,12,32,17,1.8948723,12.087576,3.5449984,2,3,-3.66608,7.3863578,2,251.89523,338.27863,245.34599,524,24,82,39.443895,18.018105,1.928,0.5,-171.0658545,-169.4122802,-169.4452143,-171.730987,-172.2709504,-177.7769302,-174.981917,-174.6927504,-176.1678885,-172.5008814,S(c1c(CO)cccc1)c1c(CN)cccc1
1,105.241249,554.423096,100.779884,1154.49951,493.994049,526.058044,-8.52307606,527.607849,72.4869537,553.311768,-0.02483,-0.30067,-7.506047744,0.5779,692.60767,15,55,29,1.0706989,19.794317,3.9182484,4,1,-4.40767,11.323565,5,371.62094,545.81799,391.48999,2593,47,160,64.235618,35.204382,2.979,0.470588235,-303.7672525,-300.6912497,-300.7512983,-305.0417382,-306.093291,-316.6088968,-311.2670318,-310.8385112,-314.624049,-310.4501375,Fc1ccc(C(=O)CCCN2C[C@H]3[N@@](Cc4[nH]c5c(c4C3)cccc5)CC2)cc1
1,213.001389,1059.48389,215.795212,2108.40405,947.517639,1004.159,-3.25716066,1125.1792,144.545822,1047.64575,-0.07438,-0.32459,-6.808614436,5.9879,1095.088,24,96,54,1.4626375,39.036594,12.294833,14,4,-8.4068604,21.282738,4,790.83679,1001.1669,770.93597,12753,83,266,114.297306,63.778694,5.732,0.473684211,-506.1461595,-499.8103079,-499.934923,-508.7424979,-510.8716803,-522.7348062,-515.1652686,-514.4274177,-520.4657817,-518.7635074,S(S/C(=C(/N(C=O)Cc1c(N)nc(C)nc1)\C)/CCOC(=O)c1ccccc1)/C(=C(/N(C=O)Cc1c(N)nc(C)nc1)\C)/CCOC(=O)c1ccccc1
1,67.1889267,335.453156,76.6112518,731.192383,290.383575,303.240295,0.0924,420.243134,43.780304,336.065155,0.02536,-0.37013,-10.76191568,2.4096,448.58633,0,31,15,3.6793978,11.844935,4.6530738,6,3,-0.34977999,5.4670572,0,243.59813,278.3916,216.237,440,15,62,31.916688,21.685312,1.6821,0.444444444,-174.0999933,-170.1111817,-170.1887822,-175.7591942,-177.1299809,-176.48885,-172.7836216,-172.5216104,-180.1825532,-183.397597,O=C(O)[C@@H](NC(=O)C)CCCNC(=O)C
1,90.8057556,468.381927,83.5475311,946.88092,419.901062,449.230347,-5.52352762,444.530273,66.9008713,472.913422,0.01275,-0.32437,-9.173574592,2.1767,533.90149,6,52,23,1.6577073,16.457819,3.0194724,3,2,-3.3504801,9.1085863,4,330.26938,464.13751,315.457,1023,47,138,57.240997,33.683003,2.5804,0.5,-297.8826169,-296.2664832,-296.2984055,-298.5406444,-299.0783531,-305.7701033,-302.9632219,-302.5903951,-304.8462192,-299.1499567,Oc1cc2[C@@]3(CC)C(C)(C)[C@H](N(CC4(O)CC4)CC3)Cc2cc1
1,57.9083023,292.075897,64.7991104,635.040283,253.98674,265.652802,-1.15315914,341.839081,39.6052055,291.14505,-0.01667,-0.33872,-8.76349578,3.2413,400.67737,6,24,14,2.1459091,10.344935,2.1228487,3,1,-3.5309999,5.6794186,2,211.45978,269.80548,256.099,268,22,76,30.02193,15.75607,1.5206,0.428571429,-123.8723028,-121.7657821,-121.8068058,-124.74772,-125.4708879,-127.945861,-125.9432252,-125.7081674,-127.5358402,-125.552876,Brc1cc2C(C)(C)OC(=O)Nc2cc1
1,72.5889816,366.554382,78.5909042,785.188843,321.225525,336.249786,-1.87317073,414.37677,48.7027931,362.511871,-0.02415,-0.33975,-8.58798096,3.4623,483.45444,12,29,19,1.7579554,13.242276,2.592072,4,1,-3.8885601,7.6668439,3,256.67789,350.06512,316.15799,643,32,100,38.45993,16.48007,1.9445,0.5,-147.1124389,-144.320644,-144.3751714,-148.2682929,-149.2215027,-154.2422874,-150.5855919,-150.3133733,-153.2039956,-153.4641604,Brc1cc2C(c3ncccc3)=NCC(=O)Nc2cc1
1,35.7148094,159.973679,51.2708969,389.690674,131.720123,131.297958,3.765939,273.032349,25.8223743,159.497025,-0.02747,-0.40683,-10.32299258,0.9158,268.15945,0,5,4,2.3237901,3.5773504,56.007057,0,0,-2.30762,2.755039,0,135.13994,125.28792,252.731,9,0,12,11.576793,4.963207,0.7745,0.5,-15.20711028,-13.63799841,-13.66931843,-15.83585519,-16.34499915,-17.76024679,-16.64488528,-16.5191629,-17.39742208,-13.72942504,BrC(Br)Br
1,103.369926,528.126648,104.017006,1106.31042,466.940216,494.60434,-4.87880373,548.419739,72.6686783,526.699524,-0.02313,-0.34163,-8.6668946,1.4405,662.84943,12,49,26,1.3265237,18.570704,5.6926045,3,1,-5.17448,10.615342,3,377.60071,509.54407,420.32199,2035,39,134,58.607239,30.574761,2.8506,0.470588235,-264.6681487,-262.1220804,-262.1722443,-265.7088115,-266.5610343,-274.8489767,-271.3986963,-270.9785021,-273.3207177,-267.9255905,Brc1ccc(C2(O)CCN(CCCC(=O)c3ccc(F)cc3)CC2)cc1
1,50.9502182,256.64859,59.3676529,572.352844,222.024277,230.580582,-0.781695724,312.173431,34.5339127,256.477448,-0.01519,-0.34563,-8.991801104,5.3353,370.07996,6,20,12,2.6393769,9.3009653,2.4474289,3,3,-2.5259099,4.9354229,1,191.83438,231.08824,230.06099,184,17,58,25.168344,10.333656,1.3474,0.4,-101.9825363,-99.69613883,-99.74026253,-102.947067,-103.7513583,-105.6381615,-103.189517,-102.9843552,-106.3611725,-105.8476063,Brc1cc(C(=O)N)c(O)c(C)c1
1,57.5288506,286.676086,65.6324768,631.803345,249.339218,259.208527,-0.470366925,349.54129,38.0850945,286.152313,-0.01252,-0.36247,-9.52269942,3.1045,402.36047,6,22,14,1.9506239,10.129392,2.196454,3,1,-2.9755001,5.6473231,2,197.45303,260.32291,254.08299,293,18,72,28.688344,12.611656,1.4776,0.428571429,-111.7917557,-109.3239468,-109.3723936,-112.805103,-113.6366441,-116.155765,-114.3154095,-114.0930095,-115.9113596,-114.9776775,Brc1cc([C@H]2C(=O)NC(=O)C2)ccc1
1,66.3407288,335.92807,74.4880753,728.150085,291.3927,305.046448,-0.994292796,405.690338,42.8131866,334.339996,-0.00976,-0.31554,-8.320763048,7.1839,450.50964,5,30,17,1.8879718,12.413849,2.3284509,8,5,-0.89775997,5.7839789,2,237.39165,286.05322,239.235,534,24,86,32.414309,19.789691,1.6626,0.444444444,-164.766599,-160.0956542,-160.1859758,-166.7303367,-168.3642576,-173.5588824,-168.3705132,-168.1675764,-175.2739341,-177.3542082,O=C1NC(N)=Nc2n(CC[C@@H](O)CO)cnc12
1,137.648544,694.312744,129.769516,1375.37244,624.83551,668.628479,-5.01242733,681.269592,100.984283,697.718567,0.00269,-0.31868,-8.744991892,3.3054,713.76288,6,75,34,0.48743287,24.31119,4.4427481,5,2,-4.2667098,13.085631,7,474.57288,671.62903,467.64999,8923,70,212,57.135825,33.142175,2.4542,0.5,-423.7905408,-421.3332341,-421.3813154,-424.8057581,-425.6423668,-433.7364151,-429.5631545,-429.0317579,-433.1202131,-427.0508741,O(C)C12[C@@H]3Oc4c(O)ccc5c4[C@@]43C([C@H](N(CC3CC3)CC4)C5)(C1)C2.O[C@](C(C)(C)C)(C=C)C
1,71.990036,364.145844,75.5158234,775.127136,319.963379,337.295685,-2.10316849,401.257507,51.8833504,363.93924,-0.0128,-0.35123,-9.209221788,3.8379,465.99899,6,34,16,2.4717963,12.344935,3.7720101,2,1,-3.49986,6.8323212,1,266.75943,333.29608,239.74599,454,20,78,38.964274,21.715726,1.9406,0.5,-187.059454,-185.6264769,-185.6544061,-187.6550698,-188.14762,-192.5686524,-190.6035748,-190.2973951,-191.0625868,-186.6656423,Clc1cc(C(=O)[C@@H](NC(C)(C)C)C)ccc1
1,60.0040321,301.574066,65.8123398,658.248596,261.775848,273.287872,-0.961184919,360.561188,40.6296463,300.933044,0.00581,-0.35841,-9.911008952,3.5008,425.45288,6,27,14,2.0129414,10.225768,3.4026451,4,2,-1.40529,5.3875427,1,215.61502,263.23621,195.218,367,14,60,29.774309,17.745691,1.5129,0.5,-146.6044957,-144.6893761,-144.727039,-147.3900052,-148.0348609,-150.7873061,-148.4999929,-148.240681,-151.3129917,-151.0474504,O=C(OCCO)NCc1ccccc1
